ano;mes;id_municipio;furto_outros;furto_de_veiculo
2002;1;3500105;21;0
2002;2;3500105;32;0
2002;3;3500105;36;0
2002;4;3500105;45;0
2002;5;3500105;35;0
2002;6;3500105;25;0
2002;7;3500105;28;0
2002;8;3500105;21;0
2002;9;3500105;17;0
2002;10;3500105;27;0
2002;11;3500105;21;0
2002;12;3500105;11;0
2002;1;3501707;14;0
2002;2;3501707;22;0
2002;3;3501707;15;1
2002;4;3501707;16;0
2002;5;3501707;19;0
2002;6;3501707;10;0
2002;7;3501707;21;1
2002;8;3501707;12;0
2002;9;3501707;13;2
2002;10;3501707;17;0
2002;11;3501707;13;1
2002;12;3501707;17;0
2002;1;3516101;2;0
2002;2;3516101;1;0
2002;3;3516101;1;0
2002;4;3516101;0;0
2002;5;3516101;2;0
2002;6;3516101;1;0
2002;7;3516101;3;0
2002;8;3516101;2;0
2002;9;3516101;0;0
2002;10;3516101;0;1
2002;11;3516101;2;0
2002;12;3516101;1;0
2002;1;3519253;7;0
2002;2;3519253;2;0
2002;3;3519253;4;0
2002;4;3519253;3;0
2002;5;3519253;4;0
2002;6;3519253;1;0
2002;7;3519253;1;0
2002;8;3519253;4;0
2002;9;3519253;3;0
2002;10;3519253;4;0
2002;11;3519253;6;0
2002;12;3519253;5;0
2002;1;3519600;57;2
2002;2;3519600;58;4
2002;3;3519600;57;3
2002;4;3519600;56;3
2002;5;3519600;51;1
2002;6;3519600;39;2
2002;7;3519600;33;3
2002;8;3519600;39;1
2002;9;3519600;23;0
2002;10;3519600;49;1
2002;11;3519600;49;5
2002;12;3519600;51;3
2002;1;3522703;43;1
2002;2;3522703;35;1
2002;3;3522703;46;1
2002;4;3522703;30;0
2002;5;3522703;31;2
2002;6;3522703;41;2
2002;7;3522703;44;3
2002;8;3522703;19;2
2002;9;3522703;27;2
2002;10;3522703;49;1
2002;11;3522703;50;4
2002;12;3522703;55;2
2002;1;3523008;6;0
2002;2;3523008;3;0
2002;3;3523008;8;0
2002;4;3523008;4;0
2002;5;3523008;5;0
2002;6;3523008;6;0
2002;7;3523008;0;0
2002;8;3523008;4;0
2002;9;3523008;3;0
2002;10;3523008;4;0
2002;11;3523008;7;0
2002;12;3523008;7;0
2002;1;3522505;92;30
2002;2;3522505;107;20
2002;3;3522505;124;14
2002;4;3522505;93;14
2002;5;3522505;106;19
2002;6;3522505;98;18
2002;7;3522505;83;16
2002;8;3522505;115;23
2002;9;3522505;94;20
2002;10;3522505;82;13
2002;11;3522505;84;15
2002;12;3522505;104;13
2002;1;3524501;3;0
2002;2;3524501;3;0
2002;3;3524501;0;0
2002;4;3524501;2;0
2002;5;3524501;6;0
2002;6;3524501;1;0
2002;7;3524501;1;0
2002;8;3524501;4;0
2002;9;3524501;4;2
2002;10;3524501;4;0
2002;11;3524501;6;0
2002;12;3524501;1;0
2002;1;3525300;139;12
2002;2;3525300;114;10
2002;3;3525300;118;16
2002;4;3525300;95;17
2002;5;3525300;119;13
2002;6;3525300;79;10
2002;7;3525300;88;9
2002;8;3525300;100;12
2002;9;3525300;74;16
2002;10;3525300;71;7
2002;11;3525300;88;8
2002;12;3525300;105;10
2002;1;3525706;40;0
2002;2;3525706;38;2
2002;3;3525706;36;2
2002;4;3525706;47;3
2002;5;3525706;25;2
2002;6;3525706;31;0
2002;7;3525706;39;1
2002;8;3525706;35;2
2002;9;3525706;54;2
2002;10;3525706;30;0
2002;11;3525706;41;0
2002;12;3525706;31;0
2002;1;3527702;3;0
2002;2;3527702;2;0
2002;3;3527702;4;0
2002;4;3527702;1;0
2002;5;3527702;0;0
2002;6;3527702;4;0
2002;7;3527702;0;0
2002;8;3527702;1;0
2002;9;3527702;0;0
2002;10;3527702;3;0
2002;11;3527702;3;0
2002;12;3527702;7;0
2002;1;3528007;9;0
2002;2;3528007;9;0
2002;3;3528007;10;1
2002;4;3528007;14;0
2002;5;3528007;18;1
2002;6;3528007;10;0
2002;7;3528007;3;0
2002;8;3528007;4;1
2002;9;3528007;12;2
2002;10;3528007;2;0
2002;11;3528007;3;0
2002;12;3528007;6;0
2002;1;3528205;1;0
2002;2;3528205;1;0
2002;3;3528205;0;0
2002;4;3528205;1;0
2002;5;3528205;0;0
2002;6;3528205;2;0
2002;7;3528205;0;0
2002;8;3528205;1;0
2002;9;3528205;1;0
2002;10;3528205;1;0
2002;11;3528205;0;0
2002;12;3528205;1;0
2002;1;3528858;1;0
2002;2;3528858;0;0
2002;3;3528858;0;0
2002;4;3528858;0;0
2002;5;3528858;2;0
2002;6;3528858;0;0
2002;7;3528858;0;0
2002;8;3528858;1;0
2002;9;3528858;0;0
2002;10;3528858;1;0
2002;11;3528858;0;0
2002;12;3528858;1;0
2002;1;3529302;57;5
2002;2;3529302;87;8
2002;3;3529302;93;9
2002;4;3529302;84;9
2002;5;3529302;54;11
2002;6;3529302;66;4
2002;7;3529302;67;6
2002;8;3529302;61;11
2002;9;3529302;70;7
2002;10;3529302;74;11
2002;11;3529302;55;8
2002;12;3529302;63;10
2002;1;3530706;182;32
2002;2;3530706;187;26
2002;3;3530706;141;22
2002;4;3530706;113;17
2002;5;3530706;188;16
2002;6;3530706;145;12
2002;7;3530706;206;26
2002;8;3530706;124;21
2002;9;3530706;179;31
2002;10;3530706;192;39
2002;11;3530706;170;24
2002;12;3530706;257;19
2002;1;3532603;3;0
2002;2;3532603;3;0
2002;3;3532603;6;0
2002;4;3532603;5;0
2002;5;3532603;5;0
2002;6;3532603;6;0
2002;7;3532603;1;1
2002;8;3532603;11;0
2002;9;3532603;8;0
2002;10;3532603;3;0
2002;11;3532603;4;0
2002;12;3532603;7;0
2002;1;3535101;2;0
2002;2;3535101;3;0
2002;3;3535101;1;0
2002;4;3535101;3;0
2002;5;3535101;0;0
2002;6;3535101;4;1
2002;7;3535101;1;1
2002;8;3535101;3;0
2002;9;3535101;4;0
2002;10;3535101;2;0
2002;11;3535101;3;0
2002;12;3535101;2;0
2002;1;3537404;16;0
2002;2;3537404;21;0
2002;3;3537404;24;0
2002;4;3537404;24;1
2002;5;3537404;29;0
2002;6;3537404;15;0
2002;7;3537404;9;0
2002;8;3537404;20;1
2002;9;3537404;22;0
2002;10;3537404;19;0
2002;11;3537404;35;1
2002;12;3537404;39;1
2002;1;3539301;97;17
2002;2;3539301;95;11
2002;3;3539301;132;13
2002;4;3539301;144;16
2002;5;3539301;133;20
2002;6;3539301;85;20
2002;7;3539301;83;6
2002;8;3539301;112;13
2002;9;3539301;97;19
2002;10;3539301;84;9
2002;11;3539301;100;9
2002;12;3539301;132;7
2002;1;3543204;0;0
2002;2;3543204;1;0
2002;3;3543204;2;0
2002;4;3543204;0;1
2002;5;3543204;0;0
2002;6;3543204;0;0
2002;7;3543204;1;0
2002;8;3543204;1;0
2002;9;3543204;1;0
2002;10;3543204;1;0
2002;11;3543204;2;0
2002;12;3543204;0;0
2002;1;3545803;150;16
2002;2;3545803;126;17
2002;3;3545803;115;14
2002;4;3545803;143;15
2002;5;3545803;123;21
2002;6;3545803;123;9
2002;7;3545803;125;23
2002;8;3545803;119;23
2002;9;3545803;126;19
2002;10;3545803;114;22
2002;11;3545803;171;25
2002;12;3545803;147;32
2002;1;3548807;129;124
2002;2;3548807;137;110
2002;3;3548807;183;98
2002;4;3548807;153;87
2002;5;3548807;121;107
2002;6;3548807;142;85
2002;7;3548807;158;80
2002;8;3548807;198;116
2002;9;3548807;223;118
2002;10;3548807;223;111
2002;11;3548807;195;80
2002;12;3548807;160;96
2002;1;3554102;313;44
2002;2;3554102;242;41
2002;3;3554102;316;62
2002;4;3554102;317;51
2002;5;3554102;289;57
2002;6;3554102;241;48
2002;7;3554102;314;42
2002;8;3554102;334;48
2002;9;3554102;305;55
2002;10;3554102;335;64
2002;11;3554102;305;59
2002;12;3554102;344;46
2002;1;3557154;5;0
2002;2;3557154;2;1
2002;3;3557154;3;0
2002;4;3557154;3;0
2002;5;3557154;4;0
2002;6;3557154;0;0
2002;7;3557154;0;0
2002;8;3557154;6;0
2002;9;3557154;1;0
2002;10;3557154;0;0
2002;11;3557154;0;0
2002;12;3557154;0;0
2002;1;3557105;61;3
2002;2;3557105;44;6
2002;3;3557105;82;4
2002;4;3557105;43;0
2002;5;3557105;58;2
2002;6;3557105;50;2
2002;7;3557105;47;0
2002;8;3557105;61;3
2002;9;3557105;87;0
2002;10;3557105;101;6
2002;11;3557105;108;0
2002;12;3557105;91;5
2002;1;3557006;78;10
2002;2;3557006;63;12
2002;3;3557006;72;8
2002;4;3557006;63;10
2002;5;3557006;67;5
2002;6;3557006;55;13
2002;7;3557006;73;13
2002;8;3557006;72;10
2002;9;3557006;73;9
2002;10;3557006;73;13
2002;11;3557006;61;7
2002;12;3557006;71;6
2002;1;3556958;2;0
2002;2;3556958;0;0
2002;3;3556958;0;0
2002;4;3556958;0;0
2002;5;3556958;1;0
2002;6;3556958;0;0
2002;7;3556958;0;0
2002;8;3556958;0;0
2002;9;3556958;0;0
2002;10;3556958;0;0
2002;11;3556958;2;0
2002;12;3556958;0;0
2002;1;3556909;1;0
2002;2;3556909;3;0
2002;3;3556909;5;0
2002;4;3556909;2;0
2002;5;3556909;1;0
2002;6;3556909;2;0
2002;7;3556909;2;0
2002;8;3556909;2;0
2002;9;3556909;1;1
2002;10;3556909;2;0
2002;11;3556909;7;0
2002;12;3556909;10;0
2002;1;3556800;24;0
2002;2;3556800;29;0
2002;3;3556800;23;2
2002;4;3556800;17;1
2002;5;3556800;17;0
2002;6;3556800;16;1
2002;7;3556800;10;2
2002;8;3556800;16;0
2002;9;3556800;15;0
2002;10;3556800;6;0
2002;11;3556800;19;0
2002;12;3556800;17;0
2002;1;3556701;64;6
2002;2;3556701;54;8
2002;3;3556701;60;5
2002;4;3556701;64;4
2002;5;3556701;58;4
2002;6;3556701;51;4
2002;7;3556701;63;3
2002;8;3556701;54;3
2002;9;3556701;47;5
2002;10;3556701;52;9
2002;11;3556701;53;7
2002;12;3556701;67;11
2002;1;3556602;4;1
2002;2;3556602;11;0
2002;3;3556602;9;0
2002;4;3556602;16;0
2002;5;3556602;11;0
2002;6;3556602;7;0
2002;7;3556602;3;2
2002;8;3556602;4;0
2002;9;3556602;7;0
2002;10;3556602;4;0
2002;11;3556602;9;1
2002;12;3556602;7;0
2002;1;3556503;51;8
2002;2;3556503;45;4
2002;3;3556503;43;13
2002;4;3556503;39;11
2002;5;3556503;37;2
2002;6;3556503;38;5
2002;7;3556503;38;8
2002;8;3556503;39;6
2002;9;3556503;49;8
2002;10;3556503;46;6
2002;11;3556503;35;9
2002;12;3556503;37;0
2002;1;3556453;37;2
2002;2;3556453;32;5
2002;3;3556453;22;2
2002;4;3556453;26;7
2002;5;3556453;19;4
2002;6;3556453;24;5
2002;7;3556453;25;3
2002;8;3556453;33;7
2002;9;3556453;31;4
2002;10;3556453;39;5
2002;11;3556453;51;3
2002;12;3556453;42;5
2002;1;3556404;18;0
2002;2;3556404;15;3
2002;3;3556404;16;0
2002;4;3556404;18;1
2002;5;3556404;23;1
2002;6;3556404;16;4
2002;7;3556404;15;1
2002;8;3556404;16;2
2002;9;3556404;25;1
2002;10;3556404;28;2
2002;11;3556404;31;0
2002;12;3556404;17;4
2002;1;3556354;9;0
2002;2;3556354;16;0
2002;3;3556354;16;0
2002;4;3556354;8;0
2002;5;3556354;12;0
2002;6;3556354;7;1
2002;7;3556354;7;0
2002;8;3556354;3;2
2002;9;3556354;10;0
2002;10;3556354;4;1
2002;11;3556354;5;0
2002;12;3556354;9;0
2002;1;3556305;21;0
2002;2;3556305;8;0
2002;3;3556305;16;1
2002;4;3556305;12;2
2002;5;3556305;19;0
2002;6;3556305;10;0
2002;7;3556305;16;0
2002;8;3556305;9;1
2002;9;3556305;11;0
2002;10;3556305;17;0
2002;11;3556305;17;0
2002;12;3556305;17;0
2002;1;3556206;83;19
2002;2;3556206;61;14
2002;3;3556206;57;14
2002;4;3556206;74;21
2002;5;3556206;66;12
2002;6;3556206;62;19
2002;7;3556206;68;9
2002;8;3556206;77;7
2002;9;3556206;78;28
2002;10;3556206;64;17
2002;11;3556206;68;10
2002;12;3556206;68;14
2002;1;3556107;3;0
2002;2;3556107;2;0
2002;3;3556107;3;0
2002;4;3556107;2;0
2002;5;3556107;6;1
2002;6;3556107;6;0
2002;7;3556107;0;0
2002;8;3556107;3;0
2002;9;3556107;1;0
2002;10;3556107;1;0
2002;11;3556107;2;0
2002;12;3556107;5;0
2002;1;3556008;12;0
2002;2;3556008;1;0
2002;3;3556008;0;0
2002;4;3556008;2;0
2002;5;3556008;1;0
2002;6;3556008;1;1
2002;7;3556008;0;0
2002;8;3556008;3;0
2002;9;3556008;5;0
2002;10;3556008;7;0
2002;11;3556008;6;0
2002;12;3556008;9;0
2002;1;3555901;0;0
2002;2;3555901;3;0
2002;3;3555901;0;0
2002;4;3555901;0;0
2002;5;3555901;0;0
2002;6;3555901;0;0
2002;7;3555901;0;0
2002;8;3555901;0;0
2002;9;3555901;0;0
2002;10;3555901;1;0
2002;11;3555901;0;0
2002;12;3555901;0;0
2002;1;3555802;3;0
2002;2;3555802;9;0
2002;3;3555802;5;0
2002;4;3555802;2;0
2002;5;3555802;2;0
2002;6;3555802;7;0
2002;7;3555802;2;0
2002;8;3555802;2;0
2002;9;3555802;6;0
2002;10;3555802;3;0
2002;11;3555802;6;0
2002;12;3555802;2;1
2002;1;3555703;0;0
2002;2;3555703;1;0
2002;3;3555703;2;0
2002;4;3555703;0;0
2002;5;3555703;3;0
2002;6;3555703;0;0
2002;7;3555703;1;0
2002;8;3555703;0;0
2002;9;3555703;2;0
2002;10;3555703;1;0
2002;11;3555703;2;0
2002;12;3555703;1;0
2002;1;3555604;7;0
2002;2;3555604;3;0
2002;3;3555604;5;0
2002;4;3555604;3;0
2002;5;3555604;1;0
2002;6;3555604;4;0
2002;7;3555604;3;0
2002;8;3555604;0;0
2002;9;3555604;0;0
2002;10;3555604;2;0
2002;11;3555604;4;0
2002;12;3555604;2;0
2002;1;3555505;0;0
2002;2;3555505;0;0
2002;3;3555505;0;0
2002;4;3555505;1;0
2002;5;3555505;2;0
2002;6;3555505;0;0
2002;7;3555505;1;0
2002;8;3555505;1;0
2002;9;3555505;1;0
2002;10;3555505;0;0
2002;11;3555505;1;0
2002;12;3555505;3;0
2002;1;3555406;224;11
2002;2;3555406;167;6
2002;3;3555406;262;0
2002;4;3555406;148;5
2002;5;3555406;157;0
2002;6;3555406;96;4
2002;7;3555406;129;5
2002;8;3555406;102;5
2002;9;3555406;124;3
2002;10;3555406;152;7
2002;11;3555406;188;6
2002;12;3555406;230;7
2002;1;3555356;3;0
2002;2;3555356;4;0
2002;3;3555356;0;0
2002;4;3555356;4;0
2002;5;3555356;3;0
2002;6;3555356;3;0
2002;7;3555356;3;0
2002;8;3555356;2;0
2002;9;3555356;1;0
2002;10;3555356;3;0
2002;11;3555356;6;0
2002;12;3555356;2;0
2002;1;3555307;1;0
2002;2;3555307;0;0
2002;3;3555307;0;0
2002;4;3555307;1;0
2002;5;3555307;0;0
2002;6;3555307;1;0
2002;7;3555307;1;0
2002;8;3555307;0;0
2002;9;3555307;1;0
2002;10;3555307;0;0
2002;11;3555307;0;0
2002;12;3555307;0;0
2002;1;3555208;2;0
2002;2;3555208;0;0
2002;3;3555208;1;0
2002;4;3555208;2;0
2002;5;3555208;2;0
2002;6;3555208;0;0
2002;7;3555208;1;0
2002;8;3555208;1;0
2002;9;3555208;0;0
2002;10;3555208;2;0
2002;11;3555208;1;0
2002;12;3555208;0;0
2002;1;3555109;6;0
2002;2;3555109;3;1
2002;3;3555109;4;0
2002;4;3555109;1;0
2002;5;3555109;6;0
2002;6;3555109;2;0
2002;7;3555109;5;0
2002;8;3555109;7;0
2002;9;3555109;6;0
2002;10;3555109;7;0
2002;11;3555109;3;0
2002;12;3555109;8;0
2002;1;3555000;127;1
2002;2;3555000;116;3
2002;3;3555000;97;1
2002;4;3555000;116;3
2002;5;3555000;142;4
2002;6;3555000;109;3
2002;7;3555000;111;4
2002;8;3555000;130;4
2002;9;3555000;93;0
2002;10;3555000;126;1
2002;11;3555000;131;2
2002;12;3555000;130;2
2002;1;3554953;4;1
2002;2;3554953;5;0
2002;3;3554953;1;0
2002;4;3554953;2;0
2002;5;3554953;2;0
2002;6;3554953;1;0
2002;7;3554953;2;0
2002;8;3554953;0;0
2002;9;3554953;6;0
2002;10;3554953;2;0
2002;11;3554953;0;0
2002;12;3554953;5;0
2002;1;3554904;6;0
2002;2;3554904;3;0
2002;3;3554904;0;0
2002;4;3554904;2;0
2002;5;3554904;0;0
2002;6;3554904;0;0
2002;7;3554904;2;0
2002;8;3554904;1;0
2002;9;3554904;3;0
2002;10;3554904;2;0
2002;11;3554904;3;0
2002;12;3554904;1;0
2002;1;3554805;24;3
2002;2;3554805;24;3
2002;3;3554805;17;2
2002;4;3554805;32;0
2002;5;3554805;23;2
2002;6;3554805;27;2
2002;7;3554805;41;2
2002;8;3554805;32;10
2002;9;3554805;30;0
2002;10;3554805;23;5
2002;11;3554805;11;6
2002;12;3554805;24;1
2002;1;3554755;0;0
2002;2;3554755;0;0
2002;3;3554755;0;0
2002;4;3554755;0;0
2002;5;3554755;0;0
2002;6;3554755;2;0
2002;7;3554755;0;0
2002;8;3554755;0;0
2002;9;3554755;0;0
2002;10;3554755;0;0
2002;11;3554755;0;0
2002;12;3554755;1;0
2002;1;3554706;6;1
2002;2;3554706;2;1
2002;3;3554706;1;1
2002;4;3554706;5;0
2002;5;3554706;3;1
2002;6;3554706;3;2
2002;7;3554706;3;0
2002;8;3554706;1;0
2002;9;3554706;6;0
2002;10;3554706;4;0
2002;11;3554706;5;0
2002;12;3554706;2;0
2002;1;3554656;0;0
2002;2;3554656;1;0
2002;3;3554656;1;0
2002;4;3554656;0;0
2002;5;3554656;0;0
2002;6;3554656;2;0
2002;7;3554656;1;0
2002;8;3554656;0;0
2002;9;3554656;2;0
2002;10;3554656;0;0
2002;11;3554656;0;0
2002;12;3554656;0;0
2002;1;3554607;0;0
2002;2;3554607;1;0
2002;3;3554607;1;0
2002;4;3554607;2;0
2002;5;3554607;2;0
2002;6;3554607;0;0
2002;7;3554607;0;0
2002;8;3554607;2;1
2002;9;3554607;0;0
2002;10;3554607;1;0
2002;11;3554607;0;0
2002;12;3554607;0;0
2002;1;3554508;26;10
2002;2;3554508;21;3
2002;3;3554508;37;5
2002;4;3554508;33;3
2002;5;3554508;40;4
2002;6;3554508;50;3
2002;7;3554508;36;5
2002;8;3554508;33;5
2002;9;3554508;50;6
2002;10;3554508;31;1
2002;11;3554508;46;7
2002;12;3554508;40;1
2002;1;3554409;9;0
2002;2;3554409;5;0
2002;3;3554409;4;0
2002;4;3554409;7;0
2002;5;3554409;11;0
2002;6;3554409;4;0
2002;7;3554409;5;0
2002;8;3554409;5;0
2002;9;3554409;7;1
2002;10;3554409;5;0
2002;11;3554409;6;0
2002;12;3554409;6;0
2002;1;3554300;21;2
2002;2;3554300;7;1
2002;3;3554300;9;0
2002;4;3554300;28;0
2002;5;3554300;15;1
2002;6;3554300;28;0
2002;7;3554300;21;0
2002;8;3554300;16;0
2002;9;3554300;12;0
2002;10;3554300;9;0
2002;11;3554300;15;0
2002;12;3554300;19;1
2002;1;3554201;1;0
2002;2;3554201;3;0
2002;3;3554201;0;0
2002;4;3554201;0;0
2002;5;3554201;0;0
2002;6;3554201;0;0
2002;7;3554201;1;0
2002;8;3554201;2;0
2002;9;3554201;2;0
2002;10;3554201;1;0
2002;11;3554201;0;0
2002;12;3554201;1;0
2002;1;3554003;93;9
2002;2;3554003;84;21
2002;3;3554003;116;32
2002;4;3554003;112;23
2002;5;3554003;100;20
2002;6;3554003;107;16
2002;7;3554003;83;17
2002;8;3554003;90;18
2002;9;3554003;111;20
2002;10;3554003;150;24
2002;11;3554003;146;22
2002;12;3554003;184;43
2002;1;3553955;3;0
2002;2;3553955;2;0
2002;3;3553955;1;0
2002;4;3553955;2;0
2002;5;3553955;5;0
2002;6;3553955;2;0
2002;7;3553955;9;0
2002;8;3553955;4;0
2002;9;3553955;2;0
2002;10;3553955;4;0
2002;11;3553955;2;0
2002;12;3553955;3;0
2002;1;3553906;2;1
2002;2;3553906;1;0
2002;3;3553906;2;0
2002;4;3553906;4;0
2002;5;3553906;3;0
2002;6;3553906;2;0
2002;7;3553906;7;1
2002;8;3553906;7;0
2002;9;3553906;3;0
2002;10;3553906;7;1
2002;11;3553906;7;0
2002;12;3553906;0;0
2002;1;3553856;2;0
2002;2;3553856;2;0
2002;3;3553856;2;0
2002;4;3553856;5;0
2002;5;3553856;3;0
2002;6;3553856;2;0
2002;7;3553856;7;0
2002;8;3553856;4;0
2002;9;3553856;3;0
2002;10;3553856;1;0
2002;11;3553856;3;0
2002;12;3553856;0;0
2002;1;3553807;17;0
2002;2;3553807;17;2
2002;3;3553807;10;1
2002;4;3553807;16;0
2002;5;3553807;9;1
2002;6;3553807;12;2
2002;7;3553807;7;0
2002;8;3553807;19;0
2002;9;3553807;16;0
2002;10;3553807;21;1
2002;11;3553807;11;0
2002;12;3553807;7;0
2002;1;3553708;69;2
2002;2;3553708;74;3
2002;3;3553708;75;4
2002;4;3553708;88;0
2002;5;3553708;65;1
2002;6;3553708;60;1
2002;7;3553708;57;0
2002;8;3553708;105;0
2002;9;3553708;65;0
2002;10;3553708;93;0
2002;11;3553708;73;0
2002;12;3553708;87;0
2002;1;3553658;7;1
2002;2;3553658;3;0
2002;3;3553658;1;0
2002;4;3553658;3;0
2002;5;3553658;4;0
2002;6;3553658;1;0
2002;7;3553658;6;0
2002;8;3553658;3;0
2002;9;3553658;2;0
2002;10;3553658;4;0
2002;11;3553658;1;0
2002;12;3553658;2;0
2002;1;3553609;0;0
2002;2;3553609;2;1
2002;3;3553609;5;0
2002;4;3553609;1;0
2002;5;3553609;1;0
2002;6;3553609;1;0
2002;7;3553609;1;0
2002;8;3553609;4;0
2002;9;3553609;0;0
2002;10;3553609;4;0
2002;11;3553609;4;0
2002;12;3553609;4;0
2002;1;3553500;17;0
2002;2;3553500;14;0
2002;3;3553500;10;0
2002;4;3553500;7;0
2002;5;3553500;9;0
2002;6;3553500;9;0
2002;7;3553500;6;0
2002;8;3553500;8;0
2002;9;3553500;12;0
2002;10;3553500;9;0
2002;11;3553500;14;0
2002;12;3553500;16;0
2002;1;3553401;23;1
2002;2;3553401;19;0
2002;3;3553401;13;0
2002;4;3553401;12;2
2002;5;3553401;23;0
2002;6;3553401;8;0
2002;7;3553401;12;0
2002;8;3553401;15;1
2002;9;3553401;15;1
2002;10;3553401;16;1
2002;11;3553401;20;0
2002;12;3553401;15;1
2002;1;3553302;22;1
2002;2;3553302;31;2
2002;3;3553302;15;0
2002;4;3553302;29;1
2002;5;3553302;22;1
2002;6;3553302;24;1
2002;7;3553302;22;0
2002;8;3553302;19;4
2002;9;3553302;22;2
2002;10;3553302;33;0
2002;11;3553302;32;4
2002;12;3553302;29;2
2002;1;3553203;10;0
2002;2;3553203;3;0
2002;3;3553203;3;0
2002;4;3553203;3;0
2002;5;3553203;4;0
2002;6;3553203;5;0
2002;7;3553203;7;0
2002;8;3553203;1;0
2002;9;3553203;2;0
2002;10;3553203;3;0
2002;11;3553203;6;0
2002;12;3553203;2;0
2002;1;3553104;6;0
2002;2;3553104;9;0
2002;3;3553104;7;0
2002;4;3553104;2;0
2002;5;3553104;1;0
2002;6;3553104;2;0
2002;7;3553104;0;0
2002;8;3553104;0;0
2002;9;3553104;3;0
2002;10;3553104;6;0
2002;11;3553104;2;0
2002;12;3553104;2;0
2002;1;3553005;7;0
2002;2;3553005;4;0
2002;3;3553005;2;0
2002;4;3553005;4;0
2002;5;3553005;2;1
2002;6;3553005;4;0
2002;7;3553005;2;0
2002;8;3553005;6;0
2002;9;3553005;2;0
2002;10;3553005;1;0
2002;11;3553005;1;0
2002;12;3553005;4;0
2002;1;3552908;2;0
2002;2;3552908;0;0
2002;3;3552908;6;0
2002;4;3552908;2;0
2002;5;3552908;0;0
2002;6;3552908;2;0
2002;7;3552908;4;0
2002;8;3552908;2;0
2002;9;3552908;0;0
2002;10;3552908;2;0
2002;11;3552908;2;0
2002;12;3552908;0;0
2002;1;3552809;104;62
2002;2;3552809;99;66
2002;3;3552809;104;46
2002;4;3552809;105;52
2002;5;3552809;106;51
2002;6;3552809;81;61
2002;7;3552809;113;64
2002;8;3552809;122;55
2002;9;3552809;126;61
2002;10;3552809;134;58
2002;11;3552809;121;42
2002;12;3552809;123;34
2002;1;3552700;3;1
2002;2;3552700;5;0
2002;3;3552700;4;0
2002;4;3552700;5;1
2002;5;3552700;9;0
2002;6;3552700;9;0
2002;7;3552700;4;0
2002;8;3552700;5;1
2002;9;3552700;5;0
2002;10;3552700;5;0
2002;11;3552700;10;0
2002;12;3552700;7;1
2002;1;3552601;3;0
2002;2;3552601;9;0
2002;3;3552601;6;1
2002;4;3552601;6;0
2002;5;3552601;0;0
2002;6;3552601;1;0
2002;7;3552601;2;1
2002;8;3552601;2;0
2002;9;3552601;3;0
2002;10;3552601;6;0
2002;11;3552601;2;0
2002;12;3552601;10;0
2002;1;3552502;192;39
2002;2;3552502;206;36
2002;3;3552502;177;30
2002;4;3552502;177;33
2002;5;3552502;180;46
2002;6;3552502;158;30
2002;7;3552502;171;35
2002;8;3552502;169;43
2002;9;3552502;191;32
2002;10;3552502;210;48
2002;11;3552502;184;33
2002;12;3552502;218;36
2002;1;3552551;1;0
2002;2;3552551;2;0
2002;3;3552551;0;0
2002;4;3552551;1;0
2002;5;3552551;2;0
2002;6;3552551;1;0
2002;7;3552551;1;0
2002;8;3552551;1;0
2002;9;3552551;3;0
2002;10;3552551;3;1
2002;11;3552551;4;0
2002;12;3552551;2;0
2002;1;3552403;138;36
2002;2;3552403;113;40
2002;3;3552403;122;30
2002;4;3552403;140;24
2002;5;3552403;112;36
2002;6;3552403;93;27
2002;7;3552403;124;41
2002;8;3552403;150;35
2002;9;3552403;150;32
2002;10;3552403;144;32
2002;11;3552403;147;28
2002;12;3552403;162;33
2002;1;3552304;9;0
2002;2;3552304;6;0
2002;3;3552304;6;0
2002;4;3552304;6;1
2002;5;3552304;5;0
2002;6;3552304;9;0
2002;7;3552304;7;0
2002;8;3552304;2;0
2002;9;3552304;6;0
2002;10;3552304;3;0
2002;11;3552304;2;0
2002;12;3552304;4;1
2002;1;3552205;669;104
2002;2;3552205;567;87
2002;3;3552205;601;97
2002;4;3552205;682;112
2002;5;3552205;695;115
2002;6;3552205;586;82
2002;7;3552205;618;119
2002;8;3552205;595;116
2002;9;3552205;637;100
2002;10;3552205;760;118
2002;11;3552205;703;105
2002;12;3552205;767;64
2002;1;3552106;33;4
2002;2;3552106;27;2
2002;3;3552106;52;7
2002;4;3552106;57;0
2002;5;3552106;44;1
2002;6;3552106;48;10
2002;7;3552106;31;5
2002;8;3552106;37;0
2002;9;3552106;42;4
2002;10;3552106;47;3
2002;11;3552106;36;3
2002;12;3552106;49;2
2002;1;3552007;2;0
2002;2;3552007;3;0
2002;3;3552007;2;0
2002;4;3552007;1;0
2002;5;3552007;0;0
2002;6;3552007;1;0
2002;7;3552007;2;0
2002;8;3552007;2;0
2002;9;3552007;3;0
2002;10;3552007;3;0
2002;11;3552007;1;0
2002;12;3552007;3;0
2002;1;3551900;14;0
2002;2;3551900;13;0
2002;3;3551900;9;0
2002;4;3551900;14;2
2002;5;3551900;10;0
2002;6;3551900;8;0
2002;7;3551900;11;0
2002;8;3551900;11;0
2002;9;3551900;8;0
2002;10;3551900;9;0
2002;11;3551900;8;1
2002;12;3551900;26;1
2002;1;3551801;18;0
2002;2;3551801;8;1
2002;3;3551801;14;0
2002;4;3551801;14;0
2002;5;3551801;13;0
2002;6;3551801;15;0
